Data,ABCB4.SA,ABEV3.SA,AGRO3.SA,ALOS3.SA,ALUP11.SA,AMER3.SA,ANIM3.SA,ASAI3.SA,AURA33.SA,AZUL4.SA,AZZA3.SA,B3SA3.SA,BBAS3.SA,BBDC3.SA,BBDC4.SA,BBSE3.SA,BHIA3.SA,BPAC11.SA,BPAN4.SA,BRAP4.SA,BRAV3.SA,BRFS3.SA,BRKM5.SA,CCRO3.SA,CMIG4.SA,CMIN3.SA,COGN3.SA,CPFE3.SA,CPLE3.SA,CPLE6.SA,CRFB3.SA,CSMG3.SA,CSNA3.SA,CSUD3.SA,CURY3.SA,CVCB3.SA,CXSE3.SA,CYRE3.SA,DIRR3.SA,ECOR3.SA,EGIE3.SA,ELET3.SA,ELET6.SA,EMBR3.SA,ENEV3.SA,EQTL3.SA,EZTC3.SA,FLRY3.SA,FRAS3.SA,GGBR4.SA,GGPS3.SA,GOAU4.SA,GOLL4.SA,HAPV3.SA,HYPE3.SA,IGTI11.SA,INTB3.SA,IRBR3.SA,ISAE4.SA,ITSA4.SA,ITUB4.SA,JBSS3.SA,KEPL3.SA,KLBN11.SA,KLBN4.SA,LIGT3.SA,LJQQ3.SA,LREN3.SA,LWSA3.SA,MDNE3.SA,MGLU3.SA,MOVI3.SA,MRFG3.SA,MRVE3.SA,MULT3.SA,NTCO3.SA,OIBR3.SA,PCAR3.SA,PETR3.SA,PETR4.SA,POMO4.SA,POSI3.SA,PRIO3.SA,PSSA3.SA,RADL3.SA,RAIL3.SA,RDOR3.SA,RECV3.SA,RENT3.SA,ROMI3.SA,SANB11.SA,SAPR11.SA,SBSP3.SA,SLCE3.SA,SMFT3.SA,SMTO3.SA,SOJA3.SA,STBP3.SA,SUZB3.SA,TAEE11.SA,TOTS3.SA,TRPL4.SA,UGPA3.SA,UNIP6.SA,USIM5.SA,VALE3.SA,VBBR3.SA,VIVA3.SA,WEGE3.SA,YDUQ3.SA,CDI
2017-05-26,0.0,,,0.0,,,0.041616100809266345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.03860762632260725,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.04692904562352341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.05360657494916268,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.038293292299639424,0.0,0.0,0.0,,0.0,0.0,0.0,0.042555751288417376,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.04440837829276398,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,0.05284133278908016,0.0,0.0,0.0,0.0,,,0.6411418976255394
2017-05-29,0.0,,,0.0,,,0.04160490892625696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.03859724351334184,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.04691642492196447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.05359215844920959,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.038282994024713905,0.0,0.0,0.0,,0.0,0.0,0.0,0.04254430670373657,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.04439643547820846,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,0.05282712208689675,0.0,0.0,0.0,0.0,,,0.6412384058956716
2017-05-30,0.0,,,0.0,,,0.040658685317806455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.03930276704084524,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0468185167008311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.053024703054630466,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.03926783863725968,0.0,0.0,0.0,,0.0,0.0,0.0,0.04168177070885645,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.04432274024539123,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,0.04956657596226529,0.0,0.0,0.0,0.0,,,0.6453564023321141
2017-05-31,0.0,,,0.0,,,0.0392076500359709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.038516289274405445,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.045789141206216986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.05287186405697414,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.038125548952523486,0.0,0.0,0.0,,0.0,0.0,0.0,0.0402932498242551,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.045032463668330705,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,0.05084104806004533,0.0,0.0,0.0,0.0,,,0.6493227449212778
2017-06-01,0.0,,,0.0,,,0.040067566665025915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.038893707391352964,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.04544423936952351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.053099588455952376,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.03751642007882001,0.0,0.0,0.0,,0.0,0.0,0.0,0.03995462611480021,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.045145288804329754,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,0.05195993905538535,0.0,0.0,0.0,0.0,,,0.6479186240648098
2017-06-02,0.0,,,0.0,,,0.039946568278651395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.03903185149976153,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.046660970278277404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0537949101040807,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.036588241646362075,0.0,0.0,0.0,,0.0,0.0,0.0,0.040543749092170255,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.04332469848796371,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,0.05195859139381483,0.0,0.0,0.0,0.0,,,0.648150419218918
2017-06-05,0.0,,,0.0,,,0.03901817113260286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.04010910719137531,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.047016826606511936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.05331308332545446,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.03595589263148418,0.0,0.0,0.0,,0.0,0.0,0.0,0.04131046435694877,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.04213353914828497,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,0.05182396480524663,0.0,0.0,0.0,0.0,,,0.6493189508020909
2017-06-06,0.0,,,0.0,,,0.03945674936969885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.03946250960684553,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0476384653928399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.054041360291152606,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0358973922821438,0.0,0.0,0.0,,0.0,0.0,0.0,0.04127099808289124,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.04206321042653925,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,0.05168547015813196,0.0,0.0,0.0,0.0,,,0.6484838443897569
2017-06-07,0.0,,,0.0,,,0.040125554601680845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.04012730893290326,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.048511275179409424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.05385375305456515,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.037651537543018844,0.0,0.0,0.0,,0.0,0.0,0.0,0.04020948004921025,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.041343631011728894,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,0.051808016149329526,0.0,0.0,0.0,0.0,,,0.6463694434781537
2017-06-08,0.0,,,0.0,,,0.03997420972498989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0399422004416618,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.05018616647193672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.05349811100943924,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.038693217901218095,0.0,0.0,0.0,,0.0,0.0,0.0,0.04014027250841837,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.042341335233451335,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,0.05066214179428588,0.0,0.0,0.0,0.0,,,0.6445623449145986
2017-06-09,0.0,,,0.0,,,0.04021563965872676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.038966719321155356,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.050688635414417475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.05301170737746502,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.03795745030839816,0.0,0.0,0.0,,0.0,0.0,0.0,0.040425785796819096,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.04284714825444056,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,0.05026090505826194,0.0,0.0,0.0,0.0,,,0.6456260088103156
2017-06-12,0.0,,,0.0,,,0.039197775350340164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.03861835127464771,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.049820838038385856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.05233264255432294,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.03747753493218939,0.0,0.0,0.0,,0.0,0.0,0.0,0.04050779886542862,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.04304737664309223,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,0.05181364238270762,0.0,0.0,0.0,0.0,,,0.6471840399588855
2017-06-13,0.0,,,0.0,,,0.039783985877019236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.038134834077763635,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.051093606055726055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.05207809898185828,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.03846190455401424,0.0,0.0,0.0,,0.0,0.0,0.0,0.04063872781961515,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0429062863494887,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,0.051592189234556635,0.0,0.0,0.0,0.0,,,0.6453103670499581
2017-06-14,0.0,,,0.0,,,0.03998894244873854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.03728385893480025,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.051445074138157396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.052109427866372605,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.03869894717032883,0.0,0.0,0.0,,0.0,0.0,0.0,0.039709772801286757,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.04294730675677848,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,0.05164151376938434,0.0,0.0,0.0,0.0,,,0.6461751561141528
2017-06-16,0.0,,,0.0,,,0.040412097343839055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.03743289063178312,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.05166317475735438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.05264789639238471,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.03887957581211295,0.0,0.0,0.0,,0.0,0.0,0.0,0.0394408666068733,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.04315256458556209,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,0.05194570361158077,0.0,0.0,0.0,0.0,,,0.6444252302585095
2017-06-19,0.0,,,0.0,,,0.03934278465475318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.038295808980028816,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.05203209993136452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.05308495296017833,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0386966613294267,0.0,0.0,0.0,,0.0,0.0,0.0,0.03909158473532332,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.041701613772636384,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,0.051121564667425554,0.0,0.0,0.0,0.0,,,0.6466329289688632
2017-06-20,0.0,,,0.0,,,0.0383581298025034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0375206226864202,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.05127362698435019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.05340139191104683,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.037338895593445214,0.0,0.0,0.0,,0.0,0.0,0.0,0.038480957557664563,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0410340857112978,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,0.05015316693605024,0.0,0.0,0.0,0.0,,,0.6524391228172215
2017-06-21,0.0,0.030368111743202014,0.038535335441413604,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050246880173055994,0.052095285379442496,0.0,0.0,0.0,0.0,0.0,0.05040375733537753,0.0,0.0,0.0,0.05207965821725429,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.03499421901659423,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0520671475362508,,,0.0,0.0,0.0,0.0,0.0,0.05519358799619725,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.04617052088702866,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.031005130027540132,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.26937796473967957
2017-06-22,0.0,0.030360629718396946,0.038409056234294754,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05066017597502445,0.053930117658116145,0.0,0.0,0.0,0.0,0.0,0.05104647554975832,0.0,0.0,0.0,0.053070078150966316,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.03404987494553486,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.051854120269317544,,,0.0,0.0,0.0,0.0,0.0,0.05362160759809074,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.04695305440810013,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.031175189947297444,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.2683787705196192
2017-06-23,0.0,0.03032814655386894,0.03812742250808498,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049878136063821125,0.05402645347294922,0.0,0.0,0.0,0.0,0.0,0.050786009313738056,0.0,0.0,0.0,0.05429008839296259,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.033845273974317865,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.05193897885545303,,,0.0,0.0,0.0,0.0,0.0,0.05471920388900674,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.046406191932019905,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.03223756262146007,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.5034165324223174
2017-06-26,0.0,0.030571060655463826,0.0384699261483299,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05044043580959981,0.053214067340577674,0.0,0.0,0.0,0.0,0.0,0.050894865124679355,0.0,0.0,0.0,0.05338379985159267,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.03392958226478962,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.05282369761695292,,,0.0,0.0,0.0,0.0,0.0,0.05599145240200253,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.04668420479877877,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.031232840971010124,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.5023640670162227
2017-06-27,0.0,0.030727186125715112,0.038185546211286586,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049512877138657256,0.053154751685121585,0.0,0.0,0.0,0.0,0.0,0.05158534873294791,0.0,0.0,0.0,0.05193129039597901,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.03401558048436604,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.05266548211925138,,,0.0,0.0,0.0,0.0,0.0,0.05509604567588395,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.046248472864076746,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.03230646313029585,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.5045709554364186
2017-06-28,0.0,0.030705059851999363,0.037855648365256296,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04897421073004956,0.05308746101539531,0.0,0.0,0.0,0.0,0.0,0.05238210789414389,0.0,0.0,0.0,0.05480718317271875,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.03338592391795725,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.05259881083491814,,,0.0,0.0,0.0,0.0,0.0,0.053907852292114346,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0455493969010409,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0326207868209122,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.504125558203494
2017-06-29,0.0,0.030433255234080508,0.0379342676907941,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04923433395660687,0.05167938499443329,0.0,0.0,0.0,0.0,0.0,0.05263702261537172,0.0,0.0,0.0,0.055778774410808564,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.03299497321330273,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.055075714769678104,,,0.0,0.0,0.0,0.0,0.0,0.055239921740002286,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.044916197853212374,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.03285207884291769,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.5012240746787918
2017-06-30,0.0,0.030287333069503375,0.03762867207350545,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04979360070946202,0.053946986517918176,0.0,0.0,0.0,0.0,0.0,0.05284652357986315,0.0,0.0,0.0,0.0567412608359206,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0329752553495556,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.05376702031097259,,,0.0,0.0,0.0,0.0,0.0,0.05645321979192398,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.044720196065662486,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.033462910230514537,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.49737702146519813
2017-07-03,0.0,0.030234989444284415,0.03756361004670919,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04886808342911452,0.055418164327376764,0.0,0.0,0.0,0.0,0.0,0.052687260397606635,0.0,0.0,0.0,0.05700324346786823,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.03229562946275535,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.05292002105842194,,,0.0,0.0,0.0,0.0,0.0,0.05733015722458558,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.04477359053950627,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.03338209865670494,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.49752315194506613
2017-07-04,0.0,0.030184742823353643,0.037614268315839215,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048667824355597515,0.056387186701876625,0.0,0.0,0.0,0.0,0.0,0.05310152746973124,0.0,0.0,0.0,0.05726236379432814,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.031697169673187635,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.051126056140257045,,,0.0,0.0,0.0,0.0,0.0,0.05736039371456918,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.04498864928182229,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.033633266854547345,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.49797655087489
2017-07-05,0.0,0.030098167960890872,0.03727035261386528,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047835163597389825,0.05963760571464401,0.0,0.0,0.0,0.0,0.0,0.052991916276164536,0.0,0.0,0.0,0.05716080480714362,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.032415087460793954,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.05046706657868921,,,0.0,0.0,0.0,0.0,0.0,0.05725866086415664,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.04497893123557664,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.03260215510360247,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.49728408778708294
2017-07-06,0.0,0.029408528680299223,0.03700915441263317,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04753080141266086,0.06078664940361465,0.0,0.0,0.0,0.0,0.0,0.05222468662578184,0.0,0.0,0.0,0.05627932707740608,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.03260379648775567,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.051760145141601474,,,0.0,0.0,0.0,0.0,0.0,0.05719890103954101,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.04442997613491603,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.032662912415738606,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.49810512116805133
2017-07-07,0.0,0.02957452879257608,0.036416344722505635,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0472314591246552,0.06257910790672812,0.0,0.0,0.0,0.0,0.0,0.051452045553733394,0.0,0.0,0.0,0.05584321619407276,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.03285166686097473,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.05153972424773971,,,0.0,0.0,0.0,0.0,0.0,0.06246403972805223,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.04376292666535412,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.031850014749214436,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.4944349254543936
